timestamp,value,is_real_anomaly,scaled_value,reconstruction_error,threshold,predicted_anomaly
2014-02-14 17:00:00,0.132,False,0.02897278314310799,0.009999929702649133,0.044826340631875926,False
2014-02-14 17:05:00,0.136,False,0.030728709394205442,0.009980800212790188,0.044826340631875926,False
2014-02-14 17:10:00,0.134,False,0.029850746268656716,0.00998433190372025,0.044826340631875926,False
2014-02-14 17:15:00,0.134,False,0.029850746268656716,0.009971753895644695,0.044826340631875926,False
2014-02-14 17:20:00,0.132,False,0.02897278314310799,0.009964878996575227,0.044826340631875926,False
2014-02-14 17:25:00,0.132,False,0.02897278314310799,0.009940017535159605,0.044826340631875926,False
2014-02-14 17:30:00,0.134,False,0.029850746268656716,0.009919087186331438,0.044826340631875926,False
2014-02-14 17:35:00,0.134,False,0.029850746268656716,0.00992756004867443,0.044826340631875926,False
2014-02-14 17:40:00,0.066,False,0.0,0.00987294015275924,0.044826340631875926,False
2014-02-14 17:45:00,0.134,False,0.029850746268656716,0.01008421750850964,0.044826340631875926,False
2014-02-14 17:50:00,0.134,False,0.029850746268656716,0.010102490483591573,0.044826340631875926,False
2014-02-14 17:55:00,0.2019999999999999,False,0.05970149253731338,0.010028583704302327,0.044826340631875926,False
2014-02-14 18:00:00,0.134,False,0.029850746268656716,0.009453810386867732,0.044826340631875926,False
2014-02-14 18:05:00,0.134,False,0.029850746268656716,0.00955809764514977,0.044826340631875926,False
2014-02-14 18:10:00,0.134,False,0.029850746268656716,0.008563835026011117,0.044826340631875926,False
2014-02-14 18:15:00,0.068,False,0.0008779631255487266,0.008136475263536848,0.044826340631875926,False
2014-02-14 18:20:00,0.132,False,0.02897278314310799,0.00904365496206805,0.044826340631875926,False
2014-02-14 18:25:00,0.134,False,0.029850746268656716,0.009064753888731448,0.044826340631875926,False
2014-02-14 18:30:00,0.134,False,0.029850746268656716,0.009092555171435323,0.044826340631875926,False
2014-02-14 18:35:00,0.134,False,0.029850746268656716,0.009124632901137318,0.044826340631875926,False
2014-02-14 18:40:00,0.134,False,0.029850746268656716,0.009127075520347073,0.044826340631875926,False
2014-02-14 18:45:00,0.134,False,0.029850746268656716,0.009187966251060609,0.044826340631875926,False
2014-02-14 18:50:00,0.134,False,0.029850746268656716,0.009216923118815069,0.044826340631875926,False
2014-02-14 18:55:00,0.134,False,0.029850746268656716,0.009178631853247927,0.044826340631875926,False
2014-02-14 19:00:00,0.066,False,0.0,0.008666362116243583,0.044826340631875926,False
2014-02-14 19:05:00,0.134,False,0.029850746268656716,0.009493687352722135,0.044826340631875926,False
2014-02-14 19:10:00,0.134,False,0.029850746268656716,0.009407661210681246,0.044826340631875926,False
2014-02-14 19:15:00,0.134,False,0.029850746268656716,0.00883774397224798,0.044826340631875926,False
2014-02-14 19:20:00,0.066,False,0.0,0.0088185042137962,0.044826340631875926,False
2014-02-14 19:25:00,0.132,False,0.02897278314310799,0.009555153462971496,0.044826340631875926,False
2014-02-14 19:30:00,0.134,False,0.029850746268656716,0.00949220693080675,0.044826340631875926,False
2014-02-14 19:35:00,0.2,False,0.058823529411764705,0.009493279433434454,0.044826340631875926,False
2014-02-14 19:40:00,0.132,False,0.02897278314310799,0.009555554406361461,0.044826340631875926,False
2014-02-14 19:45:00,0.134,False,0.029850746268656716,0.009616187922678338,0.044826340631875926,False
2014-02-14 19:50:00,0.136,False,0.030728709394205442,0.009680373619021918,0.044826340631875926,False
2014-02-14 19:55:00,0.132,False,0.02897278314310799,0.009785447463901253,0.044826340631875926,False
2014-02-14 20:00:00,0.066,False,0.0,0.009846038441371332,0.044826340631875926,False
2014-02-14 20:05:00,0.134,False,0.029850746268656716,0.010753749792467073,0.044826340631875926,False
2014-02-14 20:10:00,0.134,False,0.029850746268656716,0.01069231466421536,0.044826340631875926,False
2014-02-14 20:15:00,0.134,False,0.029850746268656716,0.010174830141674886,0.044826340631875926,False
2014-02-14 20:20:00,0.2,False,0.058823529411764705,0.010189739498507388,0.044826340631875926,False
2014-02-14 20:25:00,0.132,False,0.02897278314310799,0.010280759982603364,0.044826340631875926,False
2014-02-14 20:30:00,0.136,False,0.030728709394205442,0.009389662146590101,0.044826340631875926,False
2014-02-14 20:35:00,0.134,False,0.029850746268656716,0.00947336761059034,0.044826340631875926,False
2014-02-14 20:40:00,0.134,False,0.029850746268656716,0.009537684685505112,0.044826340631875926,False
2014-02-14 20:45:00,0.134,False,0.029850746268656716,0.009521087834255574,0.044826340631875926,False
2014-02-14 20:50:00,0.066,False,0.0,0.009108250308863626,0.044826340631875926,False
2014-02-14 20:55:00,0.134,False,0.029850746268656716,0.010089508629844729,0.044826340631875926,False
2014-02-14 21:00:00,0.134,False,0.029850746268656716,0.01009040276160453,0.044826340631875926,False
2014-02-14 21:05:00,0.134,False,0.029850746268656716,0.010106418157126647,0.044826340631875926,False
2014-02-14 21:10:00,0.134,False,0.029850746268656716,0.010125419869528356,0.044826340631875926,False
2014-02-14 21:15:00,0.132,False,0.02897278314310799,0.01014527423879121,0.044826340631875926,False
2014-02-14 21:20:00,0.066,False,0.0,0.010143113206338296,0.044826340631875926,False
2014-02-14 21:25:00,0.134,False,0.029850746268656716,0.010959099031677359,0.044826340631875926,False
2014-02-14 21:30:00,0.132,False,0.02897278314310799,0.010887481877893719,0.044826340631875926,False
2014-02-14 21:35:00,0.134,False,0.029850746268656716,0.010318658206876793,0.044826340631875926,False
2014-02-14 21:40:00,0.132,False,0.02897278314310799,0.01031615419091451,0.044826340631875926,False
2014-02-14 21:45:00,0.066,False,0.0,0.010297070095958259,0.044826340631875926,False
2014-02-14 21:50:00,0.134,False,0.029850746268656716,0.011006981508633544,0.044826340631875926,False
2014-02-14 21:55:00,0.132,False,0.02897278314310799,0.010416874314369702,0.044826340631875926,False
2014-02-14 22:00:00,0.134,False,0.029850746268656716,0.010405220861258056,0.044826340631875926,False
2014-02-14 22:05:00,0.134,False,0.029850746268656716,0.010393663458547935,0.044826340631875926,False
2014-02-14 22:10:00,0.066,False,0.0,0.009433907946642025,0.044826340631875926,False
2014-02-14 22:15:00,0.134,False,0.029850746268656716,0.01017717435843708,0.044826340631875926,False
2014-02-14 22:20:00,0.132,False,0.02897278314310799,0.010160202929248035,0.044826340631875926,False
2014-02-14 22:25:00,0.134,False,0.029850746268656716,0.010102984660248115,0.044826340631875926,False
2014-02-14 22:30:00,0.132,False,0.02897278314310799,0.010051718883092092,0.044826340631875926,False
2014-02-14 22:35:00,0.068,False,0.0008779631255487266,0.009439886983932107,0.044826340631875926,False
2014-02-14 22:40:00,0.132,False,0.02897278314310799,0.010085837716247065,0.044826340631875926,False
2014-02-14 22:45:00,0.132,False,0.02897278314310799,0.010021094476571372,0.044826340631875926,False
2014-02-14 22:50:00,0.134,False,0.029850746268656716,0.00996566961596008,0.044826340631875926,False
2014-02-14 22:55:00,0.132,False,0.02897278314310799,0.008985627663204866,0.044826340631875926,False
2014-02-14 23:00:00,0.134,False,0.029850746268656716,0.008971110703617132,0.044826340631875926,False
2014-02-14 23:05:00,0.134,False,0.029850746268656716,0.008925011362209979,0.044826340631875926,False
2014-02-14 23:10:00,0.134,False,0.029850746268656716,0.008910849112346833,0.044826340631875926,False
2014-02-14 23:15:00,0.066,False,0.0,0.008902605914150739,0.044826340631875926,False
2014-02-14 23:20:00,0.132,False,0.02897278314310799,0.009569327366604574,0.044826340631875926,False
2014-02-14 23:25:00,0.132,False,0.02897278314310799,0.00893601047652993,0.044826340631875926,False
2014-02-14 23:30:00,0.066,False,0.0,0.008883986557608447,0.044826340631875926,False
2014-02-14 23:35:00,0.136,False,0.030728709394205442,0.009550797851646645,0.044826340631875926,False
2014-02-14 23:40:00,0.134,False,0.029850746268656716,0.009552609451869566,0.044826340631875926,False
2014-02-14 23:45:00,0.066,False,0.0,0.009547914592682756,0.044826340631875926,False
2014-02-14 23:50:00,0.134,False,0.029850746268656716,0.010180752472513195,0.044826340631875926,False
2014-02-14 23:55:00,0.2,False,0.058823529411764705,0.009574029986812838,0.044826340631875926,False
2014-02-15 00:00:00,0.134,False,0.029850746268656716,0.009812231723547312,0.044826340631875926,False
2014-02-15 00:05:00,0.134,False,0.029850746268656716,0.009895656176482701,0.044826340631875926,False
2014-02-15 00:10:00,0.066,False,0.0,0.009944110033984049,0.044826340631875926,False
2014-02-15 00:15:00,0.132,False,0.02897278314310799,0.010762219576784868,0.044826340631875926,False
2014-02-15 00:20:00,0.134,False,0.029850746268656716,0.010206937025561991,0.044826340631875926,False
2014-02-15 00:25:00,0.066,False,0.0,0.010226399370109104,0.044826340631875926,False
2014-02-15 00:30:00,0.136,False,0.030728709394205442,0.01100775141144683,0.044826340631875926,False
2014-02-15 00:35:00,0.134,False,0.029850746268656716,0.011046765499058996,0.044826340631875926,False
2014-02-15 00:40:00,0.134,False,0.029850746268656716,0.010995718032363686,0.044826340631875926,False
2014-02-15 00:45:00,0.066,False,0.0,0.010449241500163603,0.044826340631875926,False
2014-02-15 00:50:00,0.134,False,0.029850746268656716,0.011147138168656461,0.044826340631875926,False
2014-02-15 00:55:00,0.134,False,0.029850746268656716,0.011171753698824212,0.044826340631875926,False
2014-02-15 01:00:00,0.134,False,0.029850746268656716,0.01117293635431763,0.044826340631875926,False
2014-02-15 01:05:00,0.068,False,0.0008779631255487266,0.011127242369684672,0.044826340631875926,False
2014-02-15 01:10:00,0.132,False,0.02897278314310799,0.01122092392120073,0.044826340631875926,False
2014-02-15 01:15:00,0.134,False,0.029850746268656716,0.01119752127501676,0.044826340631875926,False
2014-02-15 01:20:00,0.134,False,0.029850746268656716,0.011207144188113837,0.044826340631875926,False
2014-02-15 01:25:00,0.068,False,0.0008779631255487266,0.011193110460765987,0.044826340631875926,False
2014-02-15 01:30:00,0.134,False,0.029850746268656716,0.011833719490872753,0.044826340631875926,False
2014-02-15 01:35:00,0.134,False,0.029850746268656716,0.011834031918552451,0.044826340631875926,False
2014-02-15 01:40:00,0.134,False,0.029850746268656716,0.01184868528585328,0.044826340631875926,False
2014-02-15 01:45:00,0.134,False,0.029850746268656716,0.011789246913201544,0.044826340631875926,False
2014-02-15 01:50:00,0.134,False,0.029850746268656716,0.011225539795783984,0.044826340631875926,False
2014-02-15 01:55:00,0.134,False,0.029850746268656716,0.01125752686830616,0.044826340631875926,False
2014-02-15 02:00:00,0.066,False,0.0,0.011217646012919436,0.044826340631875926,False
2014-02-15 02:05:00,0.134,False,0.029850746268656716,0.011351015192982844,0.044826340631875926,False
2014-02-15 02:10:00,0.132,False,0.02897278314310799,0.011309219182752132,0.044826340631875926,False
2014-02-15 02:15:00,0.134,False,0.029850746268656716,0.011204703750439313,0.044826340631875926,False
2014-02-15 02:20:00,0.066,False,0.0,0.010617728221464874,0.044826340631875926,False
2014-02-15 02:25:00,0.132,False,0.02897278314310799,0.011278758361665236,0.044826340631875926,False
2014-02-15 02:30:00,0.132,False,0.02897278314310799,0.010282447950449518,0.044826340631875926,False
2014-02-15 02:35:00,0.066,False,0.0,0.010262420363637009,0.044826340631875926,False
2014-02-15 02:40:00,0.134,False,0.029850746268656716,0.010867077796748583,0.044826340631875926,False
2014-02-15 02:45:00,0.134,False,0.029850746268656716,0.010273977890523475,0.044826340631875926,False
2014-02-15 02:50:00,0.136,False,0.030728709394205442,0.010308393479791214,0.044826340631875926,False
2014-02-15 02:55:00,0.134,False,0.029850746268656716,0.010263125668368405,0.044826340631875926,False
2014-02-15 03:00:00,0.134,False,0.029850746268656716,0.009686338125390373,0.044826340631875926,False
2014-02-15 03:05:00,1.466,False,0.6145741878841088,0.009652888255544334,0.044826340631875926,False
2014-02-15 03:10:00,0.066,False,0.0,0.02908415252493816,0.044826340631875926,False
2014-02-15 03:15:00,0.134,False,0.029850746268656716,0.038020884841985784,0.044826340631875926,False
2014-02-15 03:20:00,0.134,False,0.029850746268656716,0.050426089902208635,0.044826340631875926,True
2014-02-15 03:25:00,0.134,False,0.029850746268656716,0.051664257404755026,0.044826340631875926,True
2014-02-15 03:30:00,0.134,False,0.029850746268656716,0.04956524929160921,0.044826340631875926,True
2014-02-15 03:35:00,0.134,False,0.029850746268656716,0.04822428248090059,0.044826340631875926,True
2014-02-15 03:40:00,0.132,False,0.02897278314310799,0.04482875297078794,0.044826340631875926,True
2014-02-15 03:45:00,0.066,False,0.0,0.04267336448105606,0.044826340631875926,False
2014-02-15 03:50:00,0.134,False,0.029850746268656716,0.04265037033612055,0.044826340631875926,False
2014-02-15 03:55:00,0.132,False,0.02897278314310799,0.04215085555106742,0.044826340631875926,False
2014-02-15 04:00:00,0.134,False,0.029850746268656716,0.04134625078113257,0.044826340631875926,False
2014-02-15 04:05:00,0.066,False,0.0,0.041317381752387264,0.044826340631875926,False
2014-02-15 04:10:00,0.134,False,0.029850746268656716,0.04144615202265627,0.044826340631875926,False
2014-02-15 04:15:00,0.134,False,0.029850746268656716,0.041985242119898986,0.044826340631875926,False
2014-02-15 04:20:00,0.134,False,0.029850746268656716,0.04198945568640626,0.044826340631875926,False
2014-02-15 04:25:00,0.068,False,0.0008779631255487266,0.04255407645443675,0.044826340631875926,False
2014-02-15 04:30:00,0.132,False,0.02897278314310799,0.04229144276148933,0.044826340631875926,False
2014-02-15 04:35:00,0.134,False,0.029850746268656716,0.04270269641876744,0.044826340631875926,False
2014-02-15 04:40:00,0.066,False,0.0,0.044275988786780324,0.044826340631875926,False
2014-02-15 04:45:00,0.132,False,0.02897278314310799,0.04523390648766092,0.044826340631875926,True
2014-02-15 04:50:00,0.134,False,0.029850746268656716,0.045712226444028406,0.044826340631875926,True
2014-02-15 04:55:00,0.134,False,0.029850746268656716,0.04509519179598836,0.044826340631875926,True
2014-02-15 05:00:00,0.066,False,0.0,0.044145363431401005,0.044826340631875926,False
2014-02-15 05:05:00,0.134,False,0.029850746268656716,0.04330555854274196,0.044826340631875926,False
2014-02-15 05:10:00,0.132,False,0.02897278314310799,0.0422068931557563,0.044826340631875926,False
2014-02-15 05:15:00,0.134,False,0.029850746268656716,0.043025384734272684,0.044826340631875926,False
2014-02-15 05:20:00,0.066,False,0.0,0.043937525634384286,0.044826340631875926,False
2014-02-15 05:25:00,0.136,False,0.030728709394205442,0.045656034225455694,0.044826340631875926,True
2014-02-15 05:30:00,0.068,False,0.0008779631255487266,0.04664163832390014,0.044826340631875926,True
2014-02-15 05:35:00,0.132,False,0.02897278314310799,0.048143693161073524,0.044826340631875926,True
2014-02-15 05:40:00,0.132,False,0.02897278314310799,0.010847986064947222,0.044826340631875926,False
2014-02-15 05:45:00,0.134,False,0.029850746268656716,0.010217564470492541,0.044826340631875926,False
2014-02-15 05:50:00,0.134,False,0.029850746268656716,0.010196927666090665,0.044826340631875926,False
2014-02-15 05:55:00,0.2,False,0.058823529411764705,0.010180989259901381,0.044826340631875926,False
2014-02-15 06:00:00,0.066,False,0.0,0.010500206436960795,0.044826340631875926,False
2014-02-15 06:05:00,0.134,False,0.029850746268656716,0.011344685828117533,0.044826340631875926,False
2014-02-15 06:10:00,0.134,False,0.029850746268656716,0.011353970865833764,0.044826340631875926,False
2014-02-15 06:15:00,0.068,False,0.0008779631255487266,0.011321321047269043,0.044826340631875926,False
2014-02-15 06:20:00,0.132,False,0.02897278314310799,0.01149311517718236,0.044826340631875926,False
2014-02-15 06:25:00,0.066,False,0.0,0.011473025874727242,0.044826340631875926,False
2014-02-15 06:30:00,0.132,False,0.02897278314310799,0.012200254663434733,0.044826340631875926,False
2014-02-15 06:35:00,0.136,False,0.030728709394205442,0.012118426932009435,0.044826340631875926,False
2014-02-15 06:40:00,0.066,False,0.0,0.011586933881469573,0.044826340631875926,False
2014-02-15 06:45:00,0.132,False,0.02897278314310799,0.012240427324778945,0.044826340631875926,False
2014-02-15 06:50:00,0.134,False,0.029850746268656716,0.012241492393724499,0.044826340631875926,False
2014-02-15 06:55:00,0.134,False,0.029850746268656716,0.012191168192140635,0.044826340631875926,False
2014-02-15 07:00:00,0.066,False,0.0,0.011662737081873422,0.044826340631875926,False
2014-02-15 07:05:00,0.134,False,0.029850746268656716,0.012354648938876233,0.044826340631875926,False
2014-02-15 07:10:00,0.132,False,0.02897278314310799,0.0122959965403893,0.044826340631875926,False
2014-02-15 07:15:00,0.066,False,0.0,0.011699398781287673,0.044826340631875926,False
2014-02-15 07:20:00,0.134,False,0.029850746268656716,0.012353545321625312,0.044826340631875926,False
2014-02-15 07:25:00,0.134,False,0.029850746268656716,0.012376610394420067,0.044826340631875926,False
2014-02-15 07:30:00,0.134,False,0.029850746268656716,0.012322197872998158,0.044826340631875926,False
2014-02-15 07:35:00,0.066,False,0.0,0.011753944100859498,0.044826340631875926,False
2014-02-15 07:40:00,0.134,False,0.029850746268656716,0.0123887429198641,0.044826340631875926,False
2014-02-15 07:45:00,0.132,False,0.02897278314310799,0.012442235099868549,0.044826340631875926,False
2014-02-15 07:50:00,0.066,False,0.0,0.012358484746120215,0.044826340631875926,False
2014-02-15 07:55:00,0.134,False,0.029850746268656716,0.012418067039153815,0.044826340631875926,False
2014-02-15 08:00:00,0.134,False,0.029850746268656716,0.012307394757476556,0.044826340631875926,False
2014-02-15 08:05:00,0.134,False,0.029850746268656716,0.011736040045244232,0.044826340631875926,False
2014-02-15 08:10:00,0.068,False,0.0008779631255487266,0.011747773397383558,0.044826340631875926,False
2014-02-15 08:15:00,0.134,False,0.029850746268656716,0.012350690561132204,0.044826340631875926,False
2014-02-15 08:20:00,0.068,False,0.0008779631255487266,0.012354866114851407,0.044826340631875926,False
2014-02-15 08:25:00,0.132,False,0.02897278314310799,0.012948638071895583,0.044826340631875926,False
2014-02-15 08:30:00,0.134,False,0.029850746268656716,0.011916435854593961,0.044826340631875926,False
2014-02-15 08:35:00,0.134,False,0.029850746268656716,0.011352991494318789,0.044826340631875926,False
2014-02-15 08:40:00,0.066,False,0.0,0.011381914337755188,0.044826340631875926,False
2014-02-15 08:45:00,0.134,False,0.029850746268656716,0.011966145755807607,0.044826340631875926,False
2014-02-15 08:50:00,0.134,False,0.029850746268656716,0.011435574528352099,0.044826340631875926,False
2014-02-15 08:55:00,0.134,False,0.029850746268656716,0.011407655952642768,0.044826340631875926,False
2014-02-15 09:00:00,0.066,False,0.0,0.010832889317563477,0.044826340631875926,False
2014-02-15 09:05:00,0.132,False,0.02897278314310799,0.011505776117012045,0.044826340631875926,False
2014-02-15 09:10:00,0.134,False,0.029850746268656716,0.01138474499113925,0.044826340631875926,False
2014-02-15 09:15:00,0.066,False,0.0,0.010800551384783358,0.044826340631875926,False
2014-02-15 09:20:00,0.134,False,0.029850746268656716,0.0114453134221538,0.044826340631875926,False
2014-02-15 09:25:00,0.134,False,0.029850746268656716,0.011467220053842077,0.044826340631875926,False
2014-02-15 09:30:00,0.134,False,0.029850746268656716,0.011406765794525951,0.044826340631875926,False
2014-02-15 09:35:00,0.066,False,0.0,0.010828489501368308,0.044826340631875926,False
2014-02-15 09:40:00,0.134,False,0.029850746268656716,0.011470885553231249,0.044826340631875926,False
2014-02-15 09:45:00,0.134,False,0.029850746268656716,0.011430796702469529,0.044826340631875926,False
